assetID,lat,lon,vs30,value,vulnModel,censusTract,occType,occupancy,strType,designLevel,occ,designlevel
437659,38.5924593,-121.4107149,360,44968.28,W1-m-RES1-DF,06067005506,RES,RES1,W1,MC,RES1,m
437813,34.1483495,-117.9977187,360,75326.62,W1-m-RES1-DF,06037431004,RES,RES1,W1,MC,RES1,m
437939,36.9339389,-121.6753872,360,146550.4,W1-m-RES1-DF,06087123300,RES,RES1,W1,MC,RES1,m
438009,37.7245395,-120.942757,360,413111.0,W1-m-RES1-DF,06099000303,RES,RES1,W1,MC,RES1,m
438074,33.8923778,-117.862511,360,460038.3,W1-m-RES1-DF,06059011710,RES,RES1,W1,MC,RES1,m
438136,34.0410432,-116.9623071,360,115524.6,W1-m-RES1-DF,06071008711,RES,RES1,W1,MC,RES1,m
438190,33.9822575,-118.3340918,360,40125.12,W1-m-RES1-DF,06037234902,RES,RES1,W1,MC,RES1,m
438272,32.7904464,-116.9691572,360,14081.85,W1-m-RES1-DF,06073015901,RES,RES1,W1,MC,RES1,m
438338,37.7895361,-122.4432888,360,121780.5,W1-m-RES1-DF,06075013402,RES,RES1,W1,MC,RES1,m
438447,35.1601907,-120.6487489,360,177495.8,W1-m-RES1-DF,06079011706,RES,RES1,W1,MC,RES1,m
438600,33.994422,-117.8795586,360,252682.6,W1-m-RES1-DF,06037408212,RES,RES1,W1,MC,RES1,m
438680,36.8318003,-119.8330956,360,977921.1,W1-m-RES1-DF,06019004302,RES,RES1,W1,MC,RES1,m
438735,37.6819299,-122.107,360,133819.0,W1-m-RES1-DF,06001435602,RES,RES1,W1,MC,RES1,m
438797,38.7846216,-121.3520848,360,362760.0,W1-m-RES1-DF,06061021039,RES,RES1,W1,MC,RES1,m
438867,34.241882,-118.4049441,360,139596.5,W1-m-RES1-DF,06037121210,RES,RES1,W1,MC,RES1,m
438919,37.3851461,-122.0247804,360,114933.6,W1-m-RES1-DF,06085508800,RES,RES1,W1,MC,RES1,m
439002,34.1278374,-118.0195417,360,451760.5,W1-m-RES1-DF,06037430802,RES,RES1,W1,MC,RES1,m
439034,34.2590853,-118.7657539,360,194339.0,W1-m-RES1-DF,06111008005,RES,RES1,W1,MC,RES1,m
439082,37.7813045,-122.4373585,360,65274.16,W1-m-RES1-DF,06075015801,RES,RES1,W1,MC,RES1,m
439216,37.7946971,-122.4093492,360,10814.47,W1-m-RES1-DF,06075011300,RES,RES1,W1,MC,RES1,m
439286,37.9797609,-121.8749222,360,141602.8,W1-m-RES1-DF,06013313106,RES,RES1,W1,MC,RES1,m
439343,38.4887496,-121.4990251,360,368063.0,W1-m-RES1-DF,06067004201,RES,RES1,W1,MC,RES1,m
439419,37.7674981,-122.050012,360,310712.4,W1-m-RES1-DF,06001430102,RES,RES1,W1,MC,RES1,m
439508,34.204713,-118.5316786,360,69853.42,W1-m-RES1-DF,06037131801,RES,RES1,W1,MC,RES1,m
439573,33.7834928,-118.1274859,360,329067.6,W1-m-RES1-DF,06037574800,RES,RES1,W1,MC,RES1,m
439657,37.0497481,-120.8233031,360,244938.2,W1-m-RES1-DF,06047002303,RES,RES1,W1,MC,RES1,m
439778,37.4705243,-121.1346179,360,114816.3,W1-m-RES1-DF,06099003204,RES,RES1,W1,MC,RES1,m
439905,36.3196581,-119.6671973,360,143349.0,W1-m-RES1-DF,06031001002,RES,RES1,W1,MC,RES1,m
440012,34.2259883,-118.5894957,360,32393.59,W1-m-RES1-DF,06037113427,RES,RES1,W1,MC,RES1,m
440101,38.5542221,-121.4637479,360,306004.0,W1-m-RES1-DF,06067001800,RES,RES1,W1,MC,RES1,m
440225,37.7788647,-120.8329986,360,445968.0,W1-m-RES1-DF,06099000204,RES,RES1,W1,MC,RES1,m
440257,38.5147748,-121.5189578,360,146970.0,W1-m-RES1-DF,06067004014,RES,RES1,W1,MC,RES1,m
440322,34.254329,-118.2925767,360,44125.71,W1-m-RES1-DF,06037101221,RES,RES1,W1,MC,RES1,m
440385,36.8047681,-119.6549573,360,414555.0,W1-m-RES1-DF,06019005913,RES,RES1,W1,MC,RES1,m
440444,40.5821764,-122.3762226,360,137926.1,W1-m-RES1-DF,06089010200,RES,RES1,W1,MC,RES1,m
440511,34.9638747,-120.4280342,360,168424.4,W1-m-RES1-DF,06083002205,RES,RES1,W1,MC,RES1,m
440627,39.3792515,-121.7370257,360,304657.6,W1-m-RES1-DF,06007003501,RES,RES1,W1,MC,RES1,m
440715,32.7604865,-117.0590339,360,291777.6,W1-m-RES1-DF,06073002902,RES,RES1,W1,MC,RES1,m
440769,33.9920845,-118.2958368,360,82868.0,W1-m-RES1-DF,06037232602,RES,RES1,W1,MC,RES1,m
440855,33.8600276,-118.3883814,360,278788.3,W1-m-RES1-DF,06037621102,RES,RES1,W1,MC,RES1,m
440898,34.9714003,-120.4399983,360,124090.5,W1-m-RES1-DF,06083002310,RES,RES1,W1,MC,RES1,m
440997,38.2720248,-121.308317,360,131322.0,W1-m-RES1-DF,06067009503,RES,RES1,W1,MC,RES1,m
441052,32.8093223,-117.1881489,360,469780.3,W1-m-RES1-DF,06073008512,RES,RES1,W1,MC,RES1,m
441135,38.1293945,-122.3302426,360,81342.36,W1-m-RES1-DF,06095250801,RES,RES1,W1,MC,RES1,m
441193,32.6651033,-117.0878572,360,87306.63,W1-m-RES1-DF,06073012101,RES,RES1,W1,MC,RES1,m
441268,34.050791,-118.4279971,360,259910.9,W1-m-RES1-DF,06037267101,RES,RES1,W1,MC,RES1,m
441416,36.0867021,-119.0241089,360,323023.0,W1-m-RES1-DF,06107003700,RES,RES1,W1,MC,RES1,m
441571,33.6383279,-117.937407,360,38105.86,W1-m-RES1-DF,06059063604,RES,RES1,W1,MC,RES1,m
441664,37.7686739,-120.7306258,360,730895.8,W1-m-RES1-DF,06099000102,RES,RES1,W1,MC,RES1,m
441705,34.0454913,-117.9587133,360,216070.5,W1-m-RES1-DF,06037407301,RES,RES1,W1,MC,RES1,m
441755,33.9426036,-118.2991423,360,78344.14,W1-m-RES1-DF,06037600202,RES,RES1,W1,MC,RES1,m
441824,38.6488664,-121.4387189,360,209560.0,W1-m-RES1-DF,06067006502,RES,RES1,W1,MC,RES1,m
441917,34.0852271,-118.3472967,360,70444.0,W1-m-RES1-DF,06037192001,RES,RES1,W1,MC,RES1,m
441993,35.4454371,-119.0327191,360,54046.16,W1-m-RES1-DF,06029000104,RES,RES1,W1,MC,RES1,m
442085,39.429744,-121.5309393,360,148439.8,W1-m-RES1-DF,06007003200,RES,RES1,W1,MC,RES1,m
442123,32.6140163,-117.0158097,360,14810.62,W1-m-RES1-DF,06073013326,RES,RES1,W1,MC,RES1,m
442133,33.153187,-117.154884,360,7553.46,W1-m-RES1-DF,06073020041,RES,RES1,W1,MC,RES1,m
442280,37.9240821,-122.5231872,360,744372.0,W1-m-RES1-DF,06041121100,RES,RES1,W1,MC,RES1,m
442384,33.6925839,-117.7753374,360,319846.5,W1-m-RES1-DF,06059052505,RES,RES1,W1,MC,RES1,m
442451,36.7290407,-119.7091892,360,345390.2,W1-m-RES1-DF,06019001409,RES,RES1,W1,MC,RES1,m
442501,38.7648483,-121.2389893,360,774978.9,W1-m-RES1-DF,06061022400,RES,RES1,W1,MC,RES1,m
442581,37.7496437,-121.4609623,360,349232.5,W1-m-RES1-DF,06077005224,RES,RES1,W1,MC,RES1,m
442606,33.8955489,-117.239288,360,8951.28,W1-m-RES1-DF,06065042508,RES,RES1,W1,MC,RES1,m
442686,37.2275027,-121.8912184,360,770235.3,W1-m-RES1-DF,06085511913,RES,RES1,W1,MC,RES1,m
442808,37.8304839,-122.2638399,360,107948.3,W1-m-RES1-DF,06001401100,RES,RES1,W1,MC,RES1,m
442897,37.6460249,-122.4660787,360,235026.6,W1-m-RES1-DF,06081602602,RES,RES1,W1,MC,RES1,m
443039,34.0096885,-118.1751711,360,112482.2,W1-m-RES1-DF,06037532302,RES,RES1,W1,MC,RES1,m
443097,33.665223,-117.2267421,360,72626.2,W1-m-RES1-DF,06065042733,RES,RES1,W1,MC,RES1,m
443114,38.554344,-121.2341126,360,518191.0,W1-m-RES1-DF,06067008704,RES,RES1,W1,MC,RES1,m
443187,37.8462275,-122.2149841,360,596663.8,W1-m-RES1-DF,06001404400,RES,RES1,W1,MC,RES1,m
443337,38.2918397,-122.2978636,360,195493.4,W1-m-RES1-DF,06055200201,RES,RES1,W1,MC,RES1,m
443384,38.7850361,-121.3934117,360,723235.1,W1-m-RES1-DF,06061021326,RES,RES1,W1,MC,RES1,m
443451,34.8582026,-118.1516336,360,28197.78,W1-m-RES1-DF,06029005804,RES,RES1,W1,MC,RES1,m
443554,36.0300554,-120.1317175,360,137281.2,W1-m-RES1-DF,06031001702,RES,RES1,W1,MC,RES1,m
443603,34.1126013,-118.4072679,360,537373.9,W1-m-RES1-DF,06037261104,RES,RES1,W1,MC,RES1,m
443779,33.4622587,-117.6973164,360,222829.6,W1-m-RES1-DF,06059042313,RES,RES1,W1,MC,RES1,m
443997,38.7393455,-121.31649,360,552351.0,W1-m-RES1-DF,06061020908,RES,RES1,W1,MC,RES1,m
444161,38.689074,-120.8533881,360,257505.8,W1-m-RES1-DF,06017031505,RES,RES1,W1,MC,RES1,m
444274,37.9626579,-121.2768173,360,5994.94,W1-m-RES1-DF,06077000500,RES,RES1,W1,MC,RES1,m
444333,37.7508836,-121.4445221,360,71875.42,W1-m-RES1-DF,06077005307,RES,RES1,W1,MC,RES1,m
444415,33.7065531,-117.8220205,360,47113.95,W1-m-RES1-DF,06059075518,RES,RES1,W1,MC,RES1,m
444506,37.6729487,-120.1089266,360,547581.9,W1-m-RES1-DF,06043000200,RES,RES1,W1,MC,RES1,m
444594,38.5075145,-121.1180094,360,202930.6,W1-m-RES1-DF,06067008602,RES,RES1,W1,MC,RES1,m
444646,37.7760456,-122.4295509,360,59069.94,W1-m-RES1-DF,06075016300,RES,RES1,W1,MC,RES1,m
444923,33.6380407,-117.7185089,360,316458.6,W1-m-RES1-DF,06059052410,RES,RES1,W1,MC,RES1,m
445039,37.3198198,-119.6160776,360,618462.9,W1-m-RES1-DF,06039000104,RES,RES1,W1,MC,RES1,m
445152,36.5633585,-119.6355228,360,237250.0,W1-m-RES1-DF,06019007101,RES,RES1,W1,MC,RES1,m
445219,34.237491,-118.522646,360,220711.6,W1-m-RES1-DF,06037115104,RES,RES1,W1,MC,RES1,m
445307,38.5826868,-121.4795188,360,46251.81,W1-m-RES1-DF,06067000502,RES,RES1,W1,MC,RES1,m
445389,38.6654891,-121.1202103,360,1162485.0,W1-m-RES1-DF,06067008510,RES,RES1,W1,MC,RES1,m
445455,33.5699117,-117.640169,360,69532.75,W1-m-RES1-DF,06059032057,RES,RES1,W1,MC,RES1,m
445536,33.6747665,-117.7726183,360,7809.971,W1-m-RES1-DF,06059052532,RES,RES1,W1,MC,RES1,m
445837,34.4221917,-119.6971954,360,61329.2,W1-m-RES1-DF,06083000900,RES,RES1,W1,MC,RES1,m
446045,37.3943438,-121.8929699,360,50938.93,W1-m-RES1-DF,06085504322,RES,RES1,W1,MC,RES1,m
446117,33.6994791,-117.7529852,360,13576.13,W1-m-RES1-DF,06059052431,RES,RES1,W1,MC,RES1,m
446145,33.7338091,-116.9264553,360,68956.57,W1-m-RES1-DF,06065043315,RES,RES1,W1,MC,RES1,m
446188,34.223366,-119.1820276,360,78577.35,W1-m-RES1-DF,06111003010,RES,RES1,W1,MC,RES1,m
446327,34.121929,-116.4465137,360,79004.48,W1-m-RES1-DF,06071010427,RES,RES1,W1,MC,RES1,m
446493,32.694483,-117.1685108,360,174734.9,W1-m-RES1-DF,06073011000,RES,RES1,W1,MC,RES1,m
446601,33.7920364,-117.8187444,360,133227.8,W1-m-RES1-DF,06059075816,RES,RES1,W1,MC,RES1,m
446711,33.9583159,-118.2637831,360,40767.36,W1-m-RES1-DF,06037240010,RES,RES1,W1,MC,RES1,m
446873,37.1170325,-121.6337601,360,73159.8,W1-m-RES1-DF,06085512310,RES,RES1,W1,MC,RES1,m
446952,33.9851655,-117.8120046,360,169953.5,W1-m-RES1-DF,06037403324,RES,RES1,W1,MC,RES1,m
447129,32.8914562,-117.1716869,360,14524.32,W1-m-RES1-DF,06073008350,RES,RES1,W1,MC,RES1,m
447202,34.1519934,-117.8945884,360,114007.6,W1-m-RES1-DF,06037400605,RES,RES1,W1,MC,RES1,m
447340,33.905068,-118.3742669,360,602236.4,W1-m-RES1-DF,06037602302,RES,RES1,W1,MC,RES1,m
447365,32.6994123,-117.0801318,360,220473.4,W1-m-RES1-DF,06073003101,RES,RES1,W1,MC,RES1,m
447444,36.3200434,-119.3228298,360,367833.0,W1-m-RES1-DF,06107002002,RES,RES1,W1,MC,RES1,m
447592,34.175806,-118.3002488,360,79141.11,W1-m-RES1-DF,06037310703,RES,RES1,W1,MC,RES1,m
447698,34.0914898,-117.8557417,360,361983.4,W1-m-RES1-DF,06037403702,RES,RES1,W1,MC,RES1,m
447769,33.1143653,-117.3081459,360,104686.4,W1-m-RES1-DF,06073017811,RES,RES1,W1,MC,RES1,m
447846,33.9200581,-118.3481425,360,51395.89,W1-m-RES1-DF,06037602105,RES,RES1,W1,MC,RES1,m
447945,36.5403969,-121.8179114,360,262566.9,W1-m-RES1-DF,06053011606,RES,RES1,W1,MC,RES1,m
448011,40.6856919,-124.1474514,360,197541.4,W1-m-RES1-DF,06023010702,RES,RES1,W1,MC,RES1,m
448088,37.9162293,-121.7223832,360,58263.59,W1-m-RES1-DF,06013303210,RES,RES1,W1,MC,RES1,m
448252,35.0539688,-118.1693413,360,111786.7,W1-m-RES1-DF,06029005900,RES,RES1,W1,MC,RES1,m
448381,33.9634958,-118.2979777,360,188704.5,W1-m-RES1-DF,06037238200,RES,RES1,W1,MC,RES1,m
448500,37.2337395,-121.7963166,360,569001.4,W1-m-RES1-DF,06085512059,RES,RES1,W1,MC,RES1,m
448564,33.7413288,-116.20799,360,103284.8,W1-m-RES1-DF,06065045306,RES,RES1,W1,MC,RES1,m
448649,34.0387584,-118.1658839,360,56767.74,W1-m-RES1-DF,06037530500,RES,RES1,W1,MC,RES1,m
448691,38.8769708,-121.2568862,360,603702.0,W1-m-RES1-DF,06061023800,RES,RES1,W1,MC,RES1,m
448775,33.7849481,-117.9586224,360,218819.4,W1-m-RES1-DF,06059088203,RES,RES1,W1,MC,RES1,m
448825,37.7187935,-120.9482524,360,832971.1,W1-m-RES1-DF,06099000406,RES,RES1,W1,MC,RES1,m
448883,33.9352313,-118.2637959,360,54156.72,W1-m-RES1-DF,06037240902,RES,RES1,W1,MC,RES1,m
448991,34.5079183,-117.3350145,360,1070.0,W1-m-RES1-DF,06071009914,RES,RES1,W1,MC,RES1,m
449041,34.0248828,-118.1955701,360,24510.78,W1-m-RES1-DF,06037204910,RES,RES1,W1,MC,RES1,m
449077,34.1684098,-118.2729275,360,222948.0,W1-m-RES1-DF,06037301205,RES,RES1,W1,MC,RES1,m
449134,37.4031701,-122.0033067,360,29698.76,W1-m-RES1-DF,06085504805,RES,RES1,W1,MC,RES1,m
449218,33.9745535,-118.3221148,360,156702.0,W1-m-RES1-DF,06037235201,RES,RES1,W1,MC,RES1,m
449283,38.6910277,-121.4478446,360,264044.9,W1-m-RES1-DF,06067007209,RES,RES1,W1,MC,RES1,m
449318,33.4713037,-117.0854896,360,57178.0,W1-m-RES1-DF,06065043248,RES,RES1,W1,MC,RES1,m
449370,41.4116025,-121.8260568,360,144082.6,W1-m-RES1-DF,06093001200,RES,RES1,W1,MC,RES1,m
449450,32.7579893,-117.1286986,360,28559.04,W1-m-RES1-DF,06073001201,RES,RES1,W1,MC,RES1,m
449551,37.5735085,-122.0375264,360,384338.4,W1-m-RES1-DF,06001441401,RES,RES1,W1,MC,RES1,m
449621,34.0642092,-117.9009462,360,605759.6,W1-m-RES1-DF,06037406413,RES,RES1,W1,MC,RES1,m
449670,37.8340328,-121.2810722,360,522095.7,W1-m-RES1-DF,06077005127,RES,RES1,W1,MC,RES1,m
449813,37.5686738,-122.2745605,360,8347.15,W1-m-RES1-DF,06081608025,RES,RES1,W1,MC,RES1,m
449980,34.0474873,-118.2440019,360,11952.73,W1-m-RES1-DF,06037206201,RES,RES1,W1,MC,RES1,m
450085,33.8337216,-118.3900969,360,137031.1,W1-m-RES1-DF,06037621324,RES,RES1,W1,MC,RES1,m
450206,34.0910085,-118.0229572,360,96553.44,W1-m-RES1-DF,06037432401,RES,RES1,W1,MC,RES1,m
450316,37.1018738,-120.3199636,360,726917.4,W1-m-RES1-DF,06039000204,RES,RES1,W1,MC,RES1,m
450410,38.2373454,-122.2312307,360,162624.2,W1-m-RES1-DF,06055201003,RES,RES1,W1,MC,RES1,m
450504,37.7750995,-122.436973,360,73757.3,W1-m-RES1-DF,06075016400,RES,RES1,W1,MC,RES1,m
450653,34.2487777,-118.270999,360,395293.3,W1-m-RES1-DF,06037101300,RES,RES1,W1,MC,RES1,m
450776,33.8527553,-118.268884,360,252802.0,W1-m-RES1-DF,06037543400,RES,RES1,W1,MC,RES1,m
450834,37.7699467,-122.4511458,360,27439.61,W1-m-RES1-DF,06075016602,RES,RES1,W1,MC,RES1,m
450899,34.1560621,-117.2508689,360,278362.7,W1-m-RES1-DF,06071006102,RES,RES1,W1,MC,RES1,m
450965,36.7322589,-119.7499923,360,249318.6,W1-m-RES1-DF,06019001301,RES,RES1,W1,MC,RES1,m
451105,34.1024648,-118.3423064,360,755.0,W1-m-RES1-DF,06037190101,RES,RES1,W1,MC,RES1,m
451173,38.3129807,-121.1234487,360,330092.2,W1-m-RES1-DF,06067009406,RES,RES1,W1,MC,RES1,m
451271,39.7116723,-121.8514745,360,104231.0,W1-m-RES1-DF,06007001100,RES,RES1,W1,MC,RES1,m
451428,33.9918254,-117.4960233,360,237378.6,W1-m-RES1-DF,06065040403,RES,RES1,W1,MC,RES1,m
451468,37.6979738,-119.5740176,360,116934.5,W1-m-RES1-DF,06043000400,RES,RES1,W1,MC,RES1,m
451516,37.6906053,-121.0794748,360,522657.0,W1-m-RES1-DF,06099000513,RES,RES1,W1,MC,RES1,m
451565,39.0271511,-121.083805,360,298950.1,W1-m-RES1-DF,06057000106,RES,RES1,W1,MC,RES1,m
451629,33.7649103,-116.5735745,360,396372.6,W1-m-RES1-DF,06065940500,RES,RES1,W1,MC,RES1,m
451683,32.6352829,-117.0563851,360,360575.1,W1-m-RES1-DF,06073013401,RES,RES1,W1,MC,RES1,m
451840,34.162053,-118.052919,360,501288.3,W1-m-RES1-DF,06037430502,RES,RES1,W1,MC,RES1,m
452005,35.3722416,-120.8299539,360,60171.62,W1-m-RES1-DF,06079010603,RES,RES1,W1,MC,RES1,m
452108,32.7250633,-117.0575504,360,231321.1,W1-m-RES1-DF,06073003003,RES,RES1,W1,MC,RES1,m
452224,36.8715786,-121.7706766,360,55611.4,W1-m-RES1-DF,06053010101,RES,RES1,W1,MC,RES1,m
452395,38.6627193,-121.3982061,360,182183.0,W1-m-RES1-DF,06067007301,RES,RES1,W1,MC,RES1,m
452491,37.5404786,-122.32346,360,394148.3,W1-m-RES1-DF,06081606700,RES,RES1,W1,MC,RES1,m
452520,40.6060636,-122.3229503,360,248867.0,W1-m-RES1-DF,06089010804,RES,RES1,W1,MC,RES1,m
452558,35.3665932,-119.1706429,360,66228.5,W1-m-RES1-DF,06029003822,RES,RES1,W1,MC,RES1,m
452623,37.6065776,-121.0135031,360,331393.0,W1-m-RES1-DF,06099002303,RES,RES1,W1,MC,RES1,m
452676,34.2140487,-118.6350313,360,357609.0,W1-m-RES1-DF,06037134423,RES,RES1,W1,MC,RES1,m
452762,34.1126731,-118.2288551,360,230577.7,W1-m-RES1-DF,06037186302,RES,RES1,W1,MC,RES1,m
452945,34.69644,-118.1419762,360,66295.35,W1-m-RES1-DF,06037900806,RES,RES1,W1,MC,RES1,m
453052,38.1235139,-122.2398887,360,478767.3,W1-m-RES1-DF,06095251400,RES,RES1,W1,MC,RES1,m
453128,33.6963102,-116.2578731,360,31171.44,W1-m-RES1-DF,06065045224,RES,RES1,W1,MC,RES1,m
453200,37.3349369,-120.5065304,360,921982.0,W1-m-RES1-DF,06047001008,RES,RES1,W1,MC,RES1,m
453218,34.2734804,-118.2633014,360,1822.5,W1-m-RES1-DF,06037980026,RES,RES1,W1,MC,RES1,m
453349,34.1310435,-117.866662,360,184688.5,W1-m-RES1-DF,06037401102,RES,RES1,W1,MC,RES1,m
453427,38.3234476,-122.3205427,360,218235.8,W1-m-RES1-DF,06055200707,RES,RES1,W1,MC,RES1,m
453523,38.7673953,-121.1351476,360,1790142.0,W1-m-RES1-DF,06061020601,RES,RES1,W1,MC,RES1,m
453579,33.78879,-117.9281104,360,381274.6,W1-m-RES1-DF,06059088401,RES,RES1,W1,MC,RES1,m
453661,37.3864867,-120.913969,360,498719.7,W1-m-RES1-DF,06047000404,RES,RES1,W1,MC,RES1,m
453749,33.7774539,-117.9914541,360,99172.88,W1-m-RES1-DF,06059088106,RES,RES1,W1,MC,RES1,m
453867,37.9689866,-121.9851343,360,666195.9,W1-m-RES1-DF,06013333200,RES,RES1,W1,MC,RES1,m
453962,37.7749279,-122.3957079,360,89964.2,W1-m-RES1-DF,06075060703,RES,RES1,W1,MC,RES1,m
454068,38.5698188,-121.3915944,360,805986.8,W1-m-RES1-DF,06067005404,RES,RES1,W1,MC,RES1,m
454124,32.8753135,-116.978192,360,275942.8,W1-m-RES1-DF,06073016609,RES,RES1,W1,MC,RES1,m
454219,33.8820583,-117.8831378,360,20716.0,W1-m-RES1-DF,06059011504,RES,RES1,W1,MC,RES1,m
454418,38.2583498,-120.6778965,360,289908.6,W1-m-RES1-DF,06009000301,RES,RES1,W1,MC,RES1,m
454522,34.0458645,-118.5024565,360,832903.9,W1-m-RES1-DF,06037262802,RES,RES1,W1,MC,RES1,m
454599,34.3562588,-119.2271059,360,129323.0,W1-m-RES1-DF,06111001204,RES,RES1,W1,MC,RES1,m
454716,34.0993753,-117.4357865,360,58684.48,W1-m-RES1-DF,06071003000,RES,RES1,W1,MC,RES1,m
454803,36.7700893,-119.51559,360,270120.8,W1-m-RES1-DF,06019005906,RES,RES1,W1,MC,RES1,m
454876,37.9476192,-122.3538132,360,160944.3,W1-m-RES1-DF,06013373000,RES,RES1,W1,MC,RES1,m
454951,38.5060009,-122.9766228,360,214527.0,W1-m-RES1-DF,06097153710,RES,RES1,W1,MC,RES1,m
455051,32.7977009,-116.9420918,360,21737.64,W1-m-RES1-DF,06073015701,RES,RES1,W1,MC,RES1,m
455182,33.8381856,-117.522205,360,191066.4,W1-m-RES1-DF,06065041909,RES,RES1,W1,MC,RES1,m
455228,37.9872216,-121.3635219,360,566693.0,W1-m-RES1-DF,06077003119,RES,RES1,W1,MC,RES1,m
455284,40.1323961,-120.152486,360,249906.9,W1-m-RES1-DF,06035040600,RES,RES1,W1,MC,RES1,m
455355,33.9997288,-117.3999055,360,64266.07,W1-m-RES1-DF,06065040204,RES,RES1,W1,MC,RES1,m
455458,33.9766899,-118.224409,360,17701.23,W1-m-RES1-DF,06037533104,RES,RES1,W1,MC,RES1,m
455520,33.9750043,-117.6290487,360,77276.1,W1-m-RES1-DF,06071001909,RES,RES1,W1,MC,RES1,m
455569,38.9388352,-122.6301466,360,96808.96,W1-m-RES1-DF,06033000801,RES,RES1,W1,MC,RES1,m
455648,38.5764495,-121.7588856,360,465404.0,W1-m-RES1-DF,06113010510,RES,RES1,W1,MC,RES1,m
455714,34.0166821,-118.4382414,360,305943.3,W1-m-RES1-DF,06037271500,RES,RES1,W1,MC,RES1,m
455988,33.7607008,-118.1971195,360,155856.2,W1-m-RES1-DF,06037576001,RES,RES1,W1,MC,RES1,m
456075,37.7234533,-122.4105033,360,387764.9,W1-m-RES1-DF,06075025900,RES,RES1,W1,MC,RES1,m
456142,33.8849628,-117.971306,360,117300.3,W1-m-RES1-DF,06059110605,RES,RES1,W1,MC,RES1,m
456186,33.6549641,-116.3122385,360,69185.7,W1-m-RES1-DF,06065045109,RES,RES1,W1,MC,RES1,m
456226,37.3545123,-121.81141,360,288189.3,W1-m-RES1-DF,06085503508,RES,RES1,W1,MC,RES1,m
456292,36.6466582,-119.3274871,360,145476.0,W1-m-RES1-DF,06019006502,RES,RES1,W1,MC,RES1,m
456497,33.783476,-117.8693817,360,276050.1,W1-m-RES1-DF,06059076001,RES,RES1,W1,MC,RES1,m
456577,37.8022683,-122.4391509,360,133951.9,W1-m-RES1-DF,06075012601,RES,RES1,W1,MC,RES1,m
456667,37.9884601,-122.0261933,360,530835.1,W1-m-RES1-DF,06013330000,RES,RES1,W1,MC,RES1,m
456717,33.9035477,-118.2961504,360,106510.3,W1-m-RES1-DF,06037603007,RES,RES1,W1,MC,RES1,m
456865,34.7122504,-117.9785573,360,99945.3,W1-m-RES1-DF,06037901300,RES,RES1,W1,MC,RES1,m
456908,37.6440336,-122.0793901,360,77823.12,W1-m-RES1-DF,06001437500,RES,RES1,W1,MC,RES1,m
457019,34.0018666,-118.3244227,360,59394.0,W1-m-RES1-DF,06037234502,RES,RES1,W1,MC,RES1,m
457138,37.5780625,-121.9910071,360,501744.3,W1-m-RES1-DF,06001441200,RES,RES1,W1,MC,RES1,m
457237,33.907644,-118.2543859,360,383454.7,W1-m-RES1-DF,06037541200,RES,RES1,W1,MC,RES1,m
457358,36.7096962,-119.7816972,360,123844.0,W1-m-RES1-DF,06019001100,RES,RES1,W1,MC,RES1,m
457436,37.1853582,-119.7721217,360,657056.0,W1-m-RES1-DF,06039000106,RES,RES1,W1,MC,RES1,m
457531,38.782269,-121.3194929,360,538206.0,W1-m-RES1-DF,06061021043,RES,RES1,W1,MC,RES1,m
457596,34.2716582,-118.4180839,360,69301.16,W1-m-RES1-DF,06037104321,RES,RES1,W1,MC,RES1,m
457630,35.7868107,-119.2320485,360,192303.5,W1-m-RES1-DF,06029004903,RES,RES1,W1,MC,RES1,m
457670,33.9326766,-118.2282409,360,32680.48,W1-m-RES1-DF,06037540400,RES,RES1,W1,MC,RES1,m
457752,34.153182,-118.0038011,360,496824.7,W1-m-RES1-DF,06037430302,RES,RES1,W1,MC,RES1,m
457818,34.3060186,-118.4412741,360,191709.9,W1-m-RES1-DF,06037106403,RES,RES1,W1,MC,RES1,m
457860,34.1142597,-117.8946925,360,241431.3,W1-m-RES1-DF,06037404100,RES,RES1,W1,MC,RES1,m
457895,34.0241485,-117.9093284,360,172171.5,W1-m-RES1-DF,06037408133,RES,RES1,W1,MC,RES1,m
457973,34.470768,-118.4496499,360,125717.1,W1-m-RES1-DF,06037920049,RES,RES1,W1,MC,RES1,m
458005,38.7226029,-121.3548798,360,478588.0,W1-m-RES1-DF,06067007432,RES,RES1,W1,MC,RES1,m
458071,32.6131276,-117.0779491,360,99277.06,W1-m-RES1-DF,06073013104,RES,RES1,W1,MC,RES1,m
458149,38.6986392,-121.2324674,360,504086.0,W1-m-RES1-DF,06067008203,RES,RES1,W1,MC,RES1,m
458264,33.6609028,-117.9028423,360,129918.1,W1-m-RES1-DF,06059063906,RES,RES1,W1,MC,RES1,m
458364,34.0851215,-118.2881029,360,7813.0,W1-m-RES1-DF,06037191420,RES,RES1,W1,MC,RES1,m
458492,32.7638332,-117.1785432,360,48803.77,W1-m-RES1-DF,06073008902,RES,RES1,W1,MC,RES1,m
458528,34.1215773,-118.1746179,360,148152.9,W1-m-RES1-DF,06037183104,RES,RES1,W1,MC,RES1,m
458642,37.899975,-122.5225708,360,421698.6,W1-m-RES1-DF,06041126200,RES,RES1,W1,MC,RES1,m
458692,34.138221,-117.6072895,360,158574.6,W1-m-RES1-DF,06071002013,RES,RES1,W1,MC,RES1,m
458725,34.141776,-117.6602406,360,241512.6,W1-m-RES1-DF,06071000814,RES,RES1,W1,MC,RES1,m
